"long","lat","age"
121.54729,25.08428,36
121.54738,25.08428,36
121.52165,25.11086,36
121.52157,25.11104,36
121.52173,25.11096,36
121.53917,25.00199,36
121.53926,25.00196,36
121.53932,25.00199,36
121.53918,25.00196,36
121.53942,25.00197,36
121.53943,25.00193,36
121.53941,25.002,36
121.53924,25.00181,36
121.53552,25.04025,36
121.53143,25.0541,36
121.59306,25.04403,36
121.59311,25.04401,36
121.58942,25.0477,36
121.58945,25.04772,36
121.58958,25.04863,36
121.58961,25.04858,36
121.53654,25.05835,36
121.53654,25.05843,36
121.53654,25.0585,36
121.53654,25.05857,36
121.50107,25.03061,36
121.50114,25.03063,36
121.5095,25.06711,36
121.50942,25.06712,36
121.5446,24.99322,36
121.54458,24.99315,36
121.54455,24.99309,36
121.54452,24.99301,36
121.51329,25.06817,36
121.51323,25.06817,36
121.51321,25.06817,36
121.51318,25.06817,36
121.51311,25.06817,36
121.50778,25.08824,36
121.50773,25.08832,36
121.50771,25.08838,36
121.55989,25.052,36
121.55978,25.052,36
121.55965,25.052,36
121.55953,25.052,36
121.55927,25.05172,36
121.55937,25.05172,36
121.55956,25.05171,36
121.55973,25.05171,36
121.61816,25.0684,36
121.61809,25.06842,36
121.61822,25.06849,36
121.55073,25.03342,36
121.55087,25.03342,36
121.55093,25.03342,36
121.55099,25.03342,36
121.56611,25.08277,36
121.56583,25.08278,36
121.56622,25.08279,36
121.56622,25.08286,36
121.52606,25.11514,36
121.52603,25.11508,36
121.49037,25.1427,36
121.49042,25.14267,36
121.56667,25.08483,36
121.61989,25.07059,36
121.61995,25.07058,36
121.62,25.07058,36
121.62007,25.07058,36
121.6198,25.07029,36
121.61988,25.07029,36
121.61995,25.07028,36
121.61986,25.07042,36
121.61992,25.07042,36
121.52228,25.115,36
121.52221,25.11501,36
121.54607,25.0473,36
121.58958,25.05879,36
121.58977,25.05886,36
121.53975,25.06439,36
121.5398,25.06439,36
121.53988,25.06439,36
121.52571,25.05977,36
121.52578,25.06017,36
121.52586,25.06017,36
121.52611,25.06016,36
121.52031,25.05985,36
121.52032,25.0598,36
121.53761,25.05872,36
121.53764,25.05872,36
121.53731,25.05871,36
121.53743,25.05874,36
121.54196,25.01183,36
121.5934,25.07948,36
121.55462,25.02058,36
121.55456,25.02053,36
121.55449,25.02047,36
121.55443,25.02041,36
121.52851,25.10486,36
121.52858,25.10491,36
121.52861,25.10494,36
121.52869,25.105,36
121.4906,25.03391,36
121.49057,25.03393,36
121.49054,25.03395,36
121.52986,25.11934,36
121.5298,25.11941,36
121.55336,25.02982,36
121.55333,25.02983,36
121.536,25.06187,36
121.53592,25.06188,36
121.51506,25.06794,36
121.51511,25.06783,36
121.5151,25.06772,36
121.51508,25.06761,36
121.51513,25.06802,36
121.51507,25.06802,36
121.60438,25.05758,36
121.51319,25.05149,36
121.51328,25.05138,36
121.5264,25.05449,36
121.5264,25.05457,36
121.52606,25.05438,36
121.53396,25.06543,36
121.53396,25.06549,36
121.50244,25.03953,36
121.50998,25.12062,36
121.51004,25.1207,36
121.50989,25.12063,36
121.50981,25.12064,36
121.50995,25.12071,36
121.50972,25.12065,36
121.50992,25.12044,36
121.50983,25.12045,36
121.50978,25.12046,36
121.50969,25.12048,36
121.51146,25.12044,36
121.51136,25.12046,36
121.51132,25.12046,36
121.51136,25.12037,36
121.51145,25.12037,36
121.51165,25.12027,36
121.51166,25.12034,36
121.51166,25.12042,36
121.51167,25.12051,36
121.58997,25.08545,36
121.55441,25.03457,36
121.55434,25.03466,36
121.55448,25.0344,36
121.50435,25.03403,36
121.50432,25.03406,36
121.54219,25.02367,36
121.5421,25.02369,36
121.54206,25.02346,36
121.54216,25.02345,36
121.52878,25.10579,36
121.52876,25.10588,36
121.5303,25.12774,36
121.5304,25.12779,36
121.53035,25.12777,36
121.53033,25.12776,36
121.53032,25.12759,36
121.53029,25.12758,36
121.53024,25.12756,36
121.53022,25.12755,36
121.53019,25.12753,36
121.53051,25.12704,36
121.53066,25.12711,36
121.53064,25.1271,36
121.53061,25.12709,36
121.53054,25.12705,36
121.53058,25.12723,36
121.53076,25.12732,36
121.53073,25.1273,36
121.5307,25.12729,36
121.5306,25.12724,36
121.53068,25.12743,36
121.53087,25.12753,36
121.53081,25.1275,36
121.53084,25.12751,36
121.53072,25.12745,36
121.53081,25.12759,36
121.53092,25.1277,36
121.53081,25.12765,36
121.53085,25.12767,36
121.53089,25.12769,36
121.53094,25.12801,36
121.53092,25.12805,36
121.53084,25.12827,36
121.53078,25.12831,36
121.53077,25.12832,36
121.53077,25.12825,36
121.53062,25.12818,36
121.53075,25.12824,36
121.53072,25.12823,36
121.53064,25.12819,36
121.53062,25.12806,36
121.53047,25.12798,36
121.53043,25.1278,36
121.54975,25.03834,36
121.54977,25.0383,36
121.50147,25.03898,36
121.50145,25.03894,36
121.50145,25.03892,36
121.50147,25.03903,36
121.50756,25.09177,36
121.50764,25.09174,36
121.5077,25.09152,36
121.5076,25.09157,36
121.50756,25.09158,36
121.50748,25.09162,36
121.50278,25.12594,36
121.51045,25.06511,36
121.51067,25.06502,36
121.52359,25.02923,36
121.51083,25.12075,36
121.51085,25.12082,36
121.51075,25.12069,36
121.51064,25.12071,36
121.51062,25.12081,36
121.56873,24.9835,36
121.56881,24.98381,36
121.56889,24.98363,36
121.56891,24.98359,36
121.56888,24.98367,36
121.56876,24.98387,36
121.5687,24.98385,36
121.56865,24.98383,36
121.56946,24.9838,36
121.56938,24.98377,36
121.56933,24.98375,36
121.56925,24.98372,36
121.5692,24.98371,36
121.56913,24.98368,36
121.569,24.98372,36
121.56904,24.98363,36
121.56925,24.98404,36
121.56916,24.98401,36
121.56911,24.98399,36
121.56903,24.98396,36
121.56899,24.98395,36
121.56892,24.98388,36
121.56894,24.98383,36
121.52874,25.05538,36
121.58947,25.03976,36
121.58951,25.03969,36
121.61671,25.0703,36
121.61674,25.07035,36
121.61678,25.07044,36
121.6168,25.07048,36
121.61659,25.07052,36
121.61652,25.07049,36
121.61648,25.07042,36
121.61643,25.07048,36
121.61633,25.07081,36
121.61629,25.07091,36
121.61637,25.07092,36
121.61655,25.07097,36
121.61654,25.07103,36
121.61646,25.0706,36
121.61638,25.07058,36
121.61662,25.07064,36
121.61661,25.0707,36
121.61659,25.07076,36
121.61657,25.07084,36
121.6164,25.07082,36
121.50948,25.06356,36
121.54456,25.05445,36
121.5446,25.05445,36
121.54464,25.05445,36
121.54468,25.05445,36
121.54774,25.08225,36
121.54751,25.08222,36
121.54741,25.08221,36
121.52033,25.05998,36
121.52034,25.05992,36
121.51171,25.04606,36
121.53925,25.03726,36
121.55415,25.02047,36
121.5538,25.0208,36
121.55409,25.02052,36
121.554,25.02062,36
121.55394,25.02068,36
121.55387,25.02073,36
121.53067,25.06207,36
121.58809,25.07031,36
121.58804,25.07027,36
121.53594,25.09967,36
121.51538,25.06519,36
121.51547,25.06511,36
121.51549,25.06514,36
121.54483,25.04835,36
121.53645,25.11179,36
121.53595,25.11176,36
121.53638,25.11178,36
121.53624,25.11178,36
121.53618,25.11177,36
121.53603,25.11177,36
121.5365,25.11153,36
121.53607,25.1116,36
121.536,25.11151,36
121.53596,25.1116,36
121.5365,25.11162,36
121.53654,25.11162,36
121.53644,25.11153,36
121.53638,25.11162,36
121.53629,25.11152,36
121.53627,25.11161,36
121.53622,25.11152,36
121.53617,25.11161,36
121.53607,25.11151,36
121.53609,25.11132,36
121.53602,25.11132,36
121.53652,25.11134,36
121.53645,25.11134,36
121.5363,25.11133,36
121.53624,25.11133,36
121.52373,25.10914,36
121.51029,25.07675,36
121.51022,25.07675,36
121.51017,25.07679,36
121.5101,25.0768,36
121.54397,25.06062,36
121.54397,25.06064,36
121.51698,25.0317,36
121.52783,25.11177,36
121.52784,25.11187,36
121.5279,25.11188,36
121.50731,25.09126,36
121.50729,25.09119,36
121.50713,25.0912,36
121.50699,25.09125,36
121.50692,25.09128,36
121.53927,24.99897,36
121.53913,24.999,36
121.53913,24.99893,36
121.53935,24.99913,36
121.53939,24.99905,36
121.54051,25.02614,36
121.54052,25.02623,36
121.52542,25.06451,36
121.57076,24.98481,36
121.57072,24.98475,36
121.52649,25.06532,36
121.52658,25.06532,36
121.52635,25.06532,36
121.52643,25.06532,36
121.61213,25.07483,36
121.61208,25.07483,36
121.61201,25.07483,36
121.61195,25.07483,36
121.61188,25.07483,36
121.61237,25.07483,36
121.61181,25.07483,36
121.61174,25.07483,36
121.61168,25.07484,36
121.61161,25.07484,36
121.61155,25.07484,36
121.61148,25.07484,36
121.61141,25.07484,36
121.61137,25.07484,36
121.61234,25.07483,36
121.61227,25.07483,36
121.61221,25.07483,36
121.5238,25.08898,36
121.52374,25.089,36
121.52898,25.10284,36
121.52892,25.10315,36
121.52885,25.10282,36
121.52887,25.10277,36
121.52881,25.10295,36
121.52883,25.10292,36
121.61631,25.07156,36
121.61636,25.07156,36
121.61646,25.07161,36
121.61644,25.07168,36
121.53069,25.02922,36
121.52557,25.03695,36
121.55341,25.021,36
121.55335,25.02097,36
121.46832,25.12252,36
121.46842,25.12252,36
121.46833,25.12261,36
121.46843,25.1226,36
121.4681,25.12254,36
121.46819,25.12254,36
121.5319,25.05887,36
121.53198,25.05887,36
121.53205,25.05887,36
121.54848,24.98505,36
121.50781,25.11664,36
121.50785,25.11672,36
121.50783,25.11678,36
121.50787,25.11665,36
121.50775,25.11676,36
121.50777,25.1167,36
121.53201,25.12088,36
121.53203,25.12094,36
121.55463,25.0405,36
121.55463,25.04047,36
121.55426,25.04083,36
121.55421,25.04077,36
121.5542,25.04072,36
121.5542,25.04067,36
121.5542,25.04062,36
121.52664,25.11622,36
121.53543,25.05262,36
121.51302,25.11759,36
121.51296,25.11767,36
121.52841,25.06618,36
121.52842,25.06624,36
121.52842,25.06627,36
121.52842,25.06634,36
121.52842,25.06637,36
121.52841,25.06595,36
121.52841,25.06603,36
121.52841,25.06607,36
121.52841,25.06614,36
121.58668,25.04549,36
121.58662,25.04548,36
121.58675,25.04533,36
121.58668,25.04531,36
121.58646,25.04542,36
121.5864,25.04539,36
121.58655,25.04524,36
121.58648,25.04523,36
121.62253,25.03849,36
121.4919,25.02433,36
121.53223,25.1279,36
121.50281,25.12861,36
121.50268,25.12862,36
121.50282,25.12855,36
121.50268,25.12856,36
121.50269,25.12844,36
121.5027,25.12838,36
121.50253,25.12855,36
121.50253,25.12861,36
121.50256,25.12868,36
121.50263,25.12869,36
121.50217,25.12861,36
121.50285,25.1287,36
121.50261,25.1288,36
121.50264,25.1288,36
121.50225,25.12861,36
121.50232,25.12862,36
121.50239,25.12862,36
121.50199,25.12861,36
121.50199,25.12855,36
121.46667,25.11819,36
121.46674,25.1182,36
121.5089,25.1273,36
121.509,25.12728,36
121.54464,25.05357,36
121.54429,25.05372,36
121.55235,25.03512,36
121.50273,25.0365,36
121.50269,25.0365,36
121.56107,24.99482,36
121.56096,24.99444,36
121.56094,24.99436,36
121.56079,24.99439,36
121.56092,24.99426,36
121.56076,24.9943,36
121.56105,24.99474,36
121.56099,24.99453,36
121.56147,24.99477,36
121.56121,24.99447,36
121.56138,24.99444,36
121.56118,24.99437,36
121.56137,24.9944,36
121.56117,24.99431,36
121.56134,24.99431,36
121.56114,24.99421,36
121.56133,24.99427,36
121.56131,24.99419,36
121.5613,24.99477,36
121.56145,24.99468,36
121.56128,24.99469,36
121.56144,24.99464,36
121.56126,24.99464,36
121.56141,24.99456,36
121.56123,24.99452,36
121.5614,24.99452,36
121.56187,24.99471,36
121.56164,24.99448,36
121.56179,24.99439,36
121.56162,24.99441,36
121.56177,24.99433,36
121.5616,24.99436,36
121.56176,24.99428,36
121.56157,24.99429,36
121.56175,24.99422,36
121.56156,24.99425,36
121.56172,24.99414,36
121.56169,24.99474,36
121.56154,24.99417,36
121.56186,24.99464,36
121.56168,24.99467,36
121.56184,24.99458,36
121.56167,24.99461,36
121.56183,24.99452,36
121.56165,24.99454,36
121.56181,24.99446,36
121.56227,24.99468,36
121.56203,24.99444,36
121.56218,24.99434,36
121.562,24.99436,36
121.56217,24.9943,36
121.56199,24.99432,36
121.56214,24.99422,36
121.56197,24.99423,36
121.56213,24.99418,36
121.56195,24.99419,36
121.56211,24.99409,36
121.5621,24.99469,36
121.56193,24.9941,36
121.56225,24.9946,36
121.56207,24.9946,36
121.56224,24.99455,36
121.56206,24.99457,36
121.56221,24.99448,36
121.56204,24.99448,36
121.5622,24.99443,36
121.56267,24.99458,36
121.56242,24.99437,36
121.56258,24.99425,36
121.5624,24.99429,36
121.56257,24.99421,36
121.56238,24.99424,36
121.56254,24.99412,36
121.56236,24.99415,36
121.56253,24.99408,36
121.56234,24.9941,36
121.56251,24.994,36
121.5625,24.99465,36
121.56231,24.99399,36
121.5623,24.99395,36
121.56228,24.99387,36
121.56265,24.9945,36
121.56248,24.99457,36
121.56263,24.99445,36
121.56246,24.99451,36
121.56261,24.99437,36
121.56243,24.99442,36
121.5626,24.99433,36
121.56012,24.99496,36
121.56011,24.99491,36
121.56009,24.99486,36
121.56014,24.99516,36
121.56019,24.9951,36
121.56052,24.99431,36
121.55984,24.99516,36
121.61463,25.05507,36
121.61457,25.05505,36
121.53212,25.05887,36
121.53218,25.05887,36
121.53209,25.05897,36
121.61468,25.05507,36
121.52597,25.02131,36
121.52761,25.11105,36
121.52757,25.11102,36
121.54529,25.04813,36
121.54538,25.04813,36
121.50687,25.12484,36
121.50677,25.12479,36
121.61835,25.06892,36
121.61831,25.06893,36
121.61843,25.06907,36
121.61845,25.06913,36
121.56845,25.05373,36
121.52394,25.10855,36
121.53533,25.0253,36
121.53525,25.0253,36
121.52036,25.11284,36
121.52015,25.11288,36
121.52025,25.11286,36
121.54496,25.03638,36
121.50891,25.06177,36
121.50886,25.06176,36
121.60943,25.03362,36
121.55742,25.0502,36
121.55734,25.0502,36
121.5363,25.02491,36
121.51266,25.05325,36
121.53775,25.05179,36
121.53779,25.05179,36
121.53785,25.05178,36
121.53795,25.05178,36
121.5379,25.05178,36
121.538,25.05178,36
121.53804,25.05178,36
121.50598,25.1346,36
121.5059,25.13463,36
121.59116,25.08072,36
121.59122,25.08069,36
121.53331,25.10709,36
121.53329,25.10703,36
121.51962,25.087,36
121.51963,25.08708,36
121.49444,25.02932,36
121.51359,25.07187,36
121.49831,25.04011,36
121.49825,25.04011,36
121.4984,25.04048,36
121.49835,25.04044,36
121.49829,25.04039,36
121.49826,25.04036,36
121.53593,25.04798,36
121.50767,25.12742,36
121.5077,25.12736,36
121.55307,25.0195,36
121.553,25.01957,36
121.5533,25.01969,36
121.55324,25.01964,36
121.55318,25.01958,36
121.55313,25.01953,36
121.55322,25.0198,36
121.5533,25.01973,36
121.53602,25.11205,36
121.53604,25.11189,36
121.53595,25.11205,36
121.53596,25.11188,36
121.53306,25.06643,36
121.53293,25.06646,36
121.59223,25.07821,36
121.59217,25.0782,36
121.59209,25.07818,36
121.59202,25.07817,36
121.60065,25.0843,36
121.53066,25.03047,36
121.52912,25.04181,36
121.52928,25.04177,36
121.52926,25.0417,36
121.54092,25.0585,36
121.52891,25.12208,36
121.48649,25.14086,36
121.4864,25.14082,36
121.48634,25.14077,36
121.48628,25.14074,36
121.4862,25.14068,36
121.48661,25.1406,36
121.48632,25.14057,36
121.48619,25.1404,36
121.48623,25.14053,36
121.4861,25.14037,36
121.48616,25.1405,36
121.48604,25.14034,36
121.48608,25.14047,36
121.48598,25.1403,36
121.48593,25.1404,36
121.48586,25.14024,36
121.48658,25.1407,36
121.48587,25.14037,36
121.48652,25.14056,36
121.4865,25.14066,36
121.48641,25.14051,36
121.48642,25.14063,36
121.48632,25.14046,36
121.48638,25.1406,36
121.48625,25.14043,36
121.50559,25.03865,36
121.50542,25.03864,36
121.50541,25.03859,36
121.54596,25.03132,36
121.54595,25.03147,36
121.54595,25.03143,36
121.51852,25.0229,36
121.5186,25.0229,36
121.52733,25.11113,36
121.52726,25.11107,36
121.5274,25.11118,36
121.54765,25.08166,36
121.54765,25.0816,36
121.57814,25.07786,36
121.53512,25.11024,36
121.53511,25.11032,36
121.5358,25.11032,36
121.53545,25.11036,36
121.53534,25.11034,36
121.53579,25.11041,36
121.53568,25.11028,36
121.53571,25.11041,36
121.53554,25.11026,36
121.53563,25.11039,36
121.53546,25.11025,36
121.53552,25.11037,36
121.53577,25.11058,36
121.53568,25.11057,36
121.53558,25.11055,36
121.53551,25.11054,36
121.5354,25.11052,36
121.55205,25.02995,36
121.51351,25.07197,36
121.51343,25.07196,36
121.58442,25.05706,36
121.58435,25.05703,36
121.5763,25.05041,36
121.57634,25.0502,36
121.57634,25.05042,36
121.5764,25.0502,36
121.50416,25.03999,36
121.50415,25.03997,36
121.50414,25.03989,36
121.50414,25.03987,36
121.50407,25.03984,36
121.47619,25.13395,36
121.47613,25.13401,36
121.47607,25.13408,36
121.47595,25.13371,36
121.47595,25.13385,36
121.47593,25.13374,36
121.47589,25.13391,36
121.47586,25.13381,36
121.47585,25.13395,36
121.47582,25.13384,36
121.47579,25.13402,36
121.47574,25.13393,36
121.47626,25.13384,36
121.47623,25.13381,36
121.47616,25.13376,36
121.47614,25.13374,36
121.47609,25.1337,36
121.476,25.13363,36
121.4797,25.13638,36
121.47973,25.13632,36
121.52538,25.08871,36
121.53177,25.09771,36
121.53161,25.09765,36
121.53182,25.0976,36
121.53165,25.09758,36
121.56371,24.9825,36
121.56364,24.98248,36
121.51537,25.06433,36
121.51533,25.06436,36
121.51534,25.06439,36
121.55684,25.03632,36
121.51438,25.06436,36
121.51445,25.06434,36
121.53354,25.10851,36
121.53356,25.10856,36
121.53358,25.10864,36
121.53351,25.10842,36
121.47953,25.13631,36
121.47921,25.13615,36
121.47912,25.13611,36
121.47946,25.13627,36
121.47942,25.13626,36
121.47935,25.13622,36
121.47926,25.13618,36
121.52613,25.02104,36
121.52609,25.02104,36
121.55309,25.02016,36
121.55315,25.02011,36
121.5532,25.02006,36
121.55327,25.02001,36
121.54192,25.05256,36
121.54183,25.05256,36
121.54191,25.05274,36
121.54181,25.05274,36
121.542,25.05258,36
121.542,25.05261,36
121.54201,25.05269,36
121.54201,25.05273,36
121.542,25.05266,36
121.53314,25.12853,36
121.53316,25.12861,36
121.53287,25.12826,36
121.53309,25.12828,36
121.5331,25.12832,36
121.53314,25.12851,36
121.53275,25.12828,36
121.52538,25.04586,36
121.52721,25.04904,36
121.52714,25.0491,36
121.52714,25.049,36
121.52708,25.04911,36
121.52706,25.04902,36
121.52698,25.04907,36
121.52811,25.05993,36
121.52993,25.0597,36
121.50984,25.11833,36
121.50983,25.1184,36
121.50979,25.11834,36
121.50972,25.11844,36
121.50969,25.11837,36
121.50962,25.11846,36
121.50962,25.11839,36
121.50951,25.11849,36
121.50953,25.11842,36
121.5099,25.11853,36
121.54594,25.07927,36
121.54588,25.07927,36
121.54584,25.07927,36
121.52796,25.02952,36
121.52804,25.0295,36
121.54083,25.05809,36
121.54105,25.05833,36
121.54083,25.0583,36
121.55957,25.00364,36
121.55955,25.00362,36
121.55953,25.0036,36
121.55952,25.00369,36
121.5595,25.00367,36
121.55948,25.00365,36
121.55946,25.00363,36
121.55949,25.00363,36
121.5592,25.0038,36
121.55918,25.00378,36
121.55916,25.00376,36
121.55915,25.00384,36
121.55913,25.00382,36
121.55912,25.0038,36
121.5591,25.00379,36
121.61414,25.03623,36
121.61404,25.03621,36
121.61399,25.03616,36
121.61388,25.03615,36
121.61385,25.03614,36
121.61374,25.03612,36
121.61368,25.03615,36
121.61356,25.03613,36
121.61388,25.03646,36
121.61375,25.03634,36
121.61366,25.03634,36
121.61408,25.03641,36
121.61399,25.03648,36
121.61397,25.03638,36
121.61391,25.03637,36
121.6138,25.03635,36
121.61395,25.03663,36
121.61387,25.03661,36
121.59474,25.08459,36
121.59468,25.08462,36
121.5923,25.07904,36
121.59233,25.07898,36
121.61675,25.07075,36
121.61672,25.07082,36
121.6167,25.0709,36
121.61686,25.07095,36
121.61692,25.07096,36
121.61697,25.07097,36
121.61704,25.07098,36
121.6171,25.07099,36
121.61717,25.07101,36
121.61667,25.07102,36
121.61665,25.0711,36
121.61682,25.07105,36
121.6169,25.07107,36
121.53633,25.04762,36
121.61586,25.0701,36
121.61577,25.07014,36
121.61572,25.07016,36
121.61565,25.07019,36
121.56148,25.00715,36
121.5615,25.00719,36
121.52436,25.09739,36
121.52441,25.0974,36
121.52446,25.09742,36
121.54568,25.056,36
121.54579,25.056,36
121.54587,25.05599,36
121.54596,25.05599,36
121.546,25.05599,36
121.54613,25.05599,36
121.5462,25.05599,36
121.54631,25.05602,36
121.61129,25.06639,36
121.61139,25.06639,36
121.61122,25.06639,36
121.61123,25.06629,36
121.51749,25.08919,36
121.5175,25.08924,36
121.51743,25.08912,36
121.51736,25.08914,36
121.52586,25.09676,36
121.52595,25.09677,36
121.51181,25.06061,36
121.51174,25.06062,36
121.51168,25.06062,36
121.51165,25.06061,36
121.49605,25.02302,36
121.49598,25.02331,36
121.49601,25.0232,36
121.49603,25.0231,36
121.52727,25.1203,36
121.52721,25.12024,36
121.59099,25.05434,36
121.59111,25.05445,36
121.59096,25.05441,36
121.55517,25.03241,36
121.58542,25.04657,36
121.58541,25.04659,36
121.5854,25.04662,36
121.58539,25.04664,36
121.58482,25.04699,36
121.58498,25.0469,36
121.58499,25.04687,36
121.58511,25.04673,36
121.58512,25.04672,36
121.58513,25.0467,36
121.58514,25.04668,36
121.5851,25.04643,36
121.58523,25.04649,36
121.58505,25.04648,36
121.58516,25.04655,36
121.58427,25.04653,36
121.58444,25.04665,36
121.58446,25.04666,36
121.58448,25.04668,36
121.58458,25.04669,36
121.58461,25.0467,36
121.58463,25.04671,36
121.58466,25.04672,36
121.58473,25.04676,36
121.58476,25.04677,36
121.58479,25.04679,36
121.58429,25.04654,36
121.58481,25.0468,36
121.58473,25.04656,36
121.58475,25.04657,36
121.58477,25.04658,36
121.5848,25.04659,36
121.58483,25.04642,36
121.58484,25.0464,36
121.58485,25.04638,36
121.58486,25.04636,36
121.58436,25.04658,36
121.58439,25.04659,36
121.58442,25.04664,36
121.53,25.12035,36
121.53006,25.12045,36
121.52989,25.12038,36
121.52991,25.12044,36
121.52994,25.12049,36
121.51597,25.06514,36
121.53277,25.05002,36
121.55514,25.02935,36
121.55514,25.02933,36
121.55513,25.0293,36
121.55488,25.03372,36
121.55484,25.03367,36
121.55491,25.03361,36
121.55497,25.0336,36
121.5551,25.03367,36
121.55498,25.03368,36
121.54151,25.0508,36
121.54158,25.05083,36
121.54164,25.05087,36
121.52857,25.03946,36
121.52856,25.03942,36
121.52855,25.03939,36
121.52854,25.03936,36
121.52856,25.03948,36
121.61722,25.07048,36
121.6171,25.07052,36
121.61702,25.07054,36
121.61715,25.07068,36
121.61721,25.07073,36
121.6172,25.0708,36
121.61712,25.07078,36
121.61696,25.07075,36
121.61687,25.07061,36
121.61703,25.07076,36
121.52751,25.03149,36
121.5258,25.09039,36
121.49592,25.02358,36
121.49595,25.02346,36
121.49589,25.02379,36
121.49586,25.02378,36
121.52411,25.02301,36
121.54142,25.03751,36
121.52652,25.10482,36
121.53184,25.12188,36
121.53186,25.12193,36
121.53192,25.12185,36
121.53542,25.11779,36
121.53528,25.11798,36
121.53538,25.11799,36
121.52311,25.02427,36
121.51906,25.05927,36
121.61488,25.04526,36
121.61489,25.04522,36
121.61523,25.04521,36
121.61514,25.04519,36
121.61504,25.04517,36
121.61497,25.04516,36
121.61508,25.04564,36
121.61511,25.04557,36
121.61513,25.04552,36
121.61517,25.04546,36
121.6152,25.0454,36
121.61524,25.04532,36
121.55488,25.0367,36
121.55496,25.0367,36
121.5548,25.03694,36
121.55488,25.03694,36
121.61748,25.07028,36
121.61741,25.07029,36
121.61145,25.06639,36
121.61153,25.06639,36
121.58559,25.04627,36
121.58555,25.04635,36
121.58552,25.04639,36
121.58517,25.04591,36
121.58519,25.04593,36
121.58521,25.04594,36
121.58524,25.04595,36
121.58527,25.04596,36
121.58529,25.04597,36
121.58531,25.04599,36
121.58534,25.046,36
121.58494,25.04609,36
121.58504,25.04614,36
121.58504,25.04607,36
121.5851,25.04609,36
121.58521,25.04622,36
121.58533,25.04627,36
121.58523,25.04615,36
121.58528,25.04618,36
121.5845,25.04805,36
121.53266,25.12377,36
121.53252,25.12371,36
121.5189,25.07375,36
121.52473,25.09124,36
121.52512,25.09114,36
121.52514,25.09119,36
121.49927,25.02952,36
121.49268,25.02736,36
121.52642,25.1149,36
121.52641,25.11485,36
121.53275,25.12816,36
121.53281,25.12809,36
121.53274,25.12806,36
121.52965,25.1104,36
121.52967,25.11048,36
121.52966,25.11057,36
121.52967,25.11063,36
121.5297,25.11024,36
121.52959,25.11025,36
121.52983,25.11022,36
121.52976,25.11023,36
121.50372,25.0415,36
121.50379,25.04149,36
121.50376,25.0415,36
121.55488,25.03614,36
121.55499,25.03614,36
121.55457,25.03614,36
121.55468,25.03614,36
121.55473,25.03614,36
121.55482,25.03614,36
121.55458,25.0359,36
121.55498,25.0359,36
121.55467,25.0359,36
121.55473,25.0359,36
121.55483,25.0359,36
121.55489,25.0359,36
121.53368,25.06668,36
121.53377,25.06683,36
121.53381,25.06668,36
121.5339,25.0668,36
121.53349,25.06672,36
121.53051,25.04766,36
121.53043,25.04774,36
121.5667,24.98356,36
121.61504,25.04752,36
121.61493,25.04726,36
121.61503,25.04747,36
121.61499,25.04742,36
121.61497,25.04736,36
121.61495,25.04731,36
121.57377,25.08283,36
121.57384,25.08282,36
121.5739,25.0828,36
121.57397,25.08278,36
121.52415,25.02292,36
121.61157,25.06639,36
121.61166,25.06639,36
121.53008,25.02894,36
121.51129,25.07014,36
121.50024,25.1267,36
121.50024,25.12667,36
121.50022,25.1268,36
121.60798,25.07215,36
121.60793,25.07207,36
121.5204,25.05082,36
121.52038,25.0507,36
121.52753,25.10749,36
121.52761,25.10752,36
121.52922,25.06695,36
121.5291,25.06694,36
121.59782,25.08481,36
121.59789,25.08482,36
121.53799,25.05102,36
121.53806,25.05102,36
121.55436,25.0343,36
121.53017,25.11973,36
121.5302,25.11981,36
121.57563,25.07628,36
121.5159,25.05738,36
121.54971,25.04178,36
121.54974,25.04171,36
121.55066,25.03965,36
121.55066,25.03955,36
121.55471,25.02207,36
121.55427,25.0344,36
121.55421,25.03446,36
121.54432,25.05555,36
121.54433,25.05569,36
121.54434,25.05585,36
121.54434,25.05604,36
121.55488,25.03534,36
121.55496,25.03534,36
121.55467,25.03573,36
121.55486,25.03572,36
121.55492,25.03572,36
121.55471,25.03552,36
121.55485,25.03551,36
121.5129,25.05143,36
121.51295,25.05144,36
121.52981,25.02831,36
121.5464,25.05254,36
121.54619,25.05254,36
121.54601,25.05254,36
121.61855,25.04106,36
121.6186,25.04103,36
121.61867,25.04098,36
121.48549,25.13962,36
121.48556,25.13966,36
121.52011,25.02195,36
121.52002,25.02195,36
121.52922,25.13255,36
121.52934,25.13254,36
121.59357,25.08521,36
121.59361,25.08523,36
121.59345,25.08515,36
121.59351,25.08519,36
121.59337,25.08495,36
121.59331,25.08496,36
121.5932,25.08498,36
121.59326,25.08497,36
121.53556,25.05844,36
121.53564,25.05844,36
121.53576,25.05844,36
121.53587,25.05843,36
121.53462,25.05873,36
121.49844,25.03665,36
121.49835,25.03665,36
121.53362,25.04468,36
121.58821,25.04181,36
121.58813,25.04175,36
121.58806,25.0418,36
121.58815,25.04187,36
121.52899,25.02989,36
121.55275,25.02594,36
121.55273,25.02593,36
121.55266,25.02592,36
121.55263,25.02591,36
121.56053,24.98978,36
121.55645,25.02817,36
121.55652,25.02828,36
121.52402,25.06026,36
121.53257,25.09799,36
121.5326,25.06635,36
121.53275,25.06639,36
121.53279,25.06646,36
121.53916,25.11376,36
121.56952,24.98413,36
121.56945,24.98411,36
